episode_index,step_in_episode,prob_action_0,prob_action_1,prob_action_2
814,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
814,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
815,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
815,1,0.053765278309583664,0.7680303454399109,0.17820435762405396
815,2,0.04228939488530159,0.8228514790534973,0.1348591297864914
816,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
816,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
816,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
817,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
817,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
817,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
818,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
818,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
818,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
819,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
819,1,0.05376552417874336,0.7680294513702393,0.17820505797863007
819,2,0.046962328255176544,0.8106991648674011,0.14233848452568054
820,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
820,1,0.053764961659908295,0.7680317163467407,0.17820343375205994
820,2,0.04228922724723816,0.8228521347045898,0.1348586082458496
821,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
821,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
821,2,0.04254276677966118,0.8166349530220032,0.14082230627536774
822,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
822,1,0.05376520752906799,0.7680306434631348,0.17820417881011963
822,2,0.04228934645652771,0.8228516578674316,0.13485902547836304
823,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
823,1,0.053765881806612015,0.7680280208587646,0.17820613086223602
823,2,0.042289700359106064,0.8228502869606018,0.1348600536584854
824,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
824,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
824,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
825,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
825,1,0.053765278309583664,0.7680303454399109,0.17820435762405396
825,2,0.04228939488530159,0.8228514790534973,0.1348591297864914
826,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
826,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
826,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
827,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
827,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
827,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
828,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
828,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
828,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
829,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
829,1,0.05376552417874336,0.7680294513702393,0.17820505797863007
829,2,0.046962328255176544,0.8106991648674011,0.14233848452568054
830,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
830,1,0.053764961659908295,0.7680317163467407,0.17820343375205994
830,2,0.04228922724723816,0.8228521347045898,0.1348586082458496
831,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
831,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
831,2,0.04254276677966118,0.8166349530220032,0.14082230627536774
832,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
832,1,0.05376520752906799,0.7680306434631348,0.17820417881011963
832,2,0.04228934645652771,0.8228516578674316,0.13485902547836304
833,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
833,1,0.053765881806612015,0.7680280208587646,0.17820613086223602
833,2,0.042289700359106064,0.8228502869606018,0.1348600536584854
834,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
834,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
834,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
835,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
835,1,0.053765278309583664,0.7680303454399109,0.17820435762405396
835,2,0.04228939488530159,0.8228514790534973,0.1348591297864914
836,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
836,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
836,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
837,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
837,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
837,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
838,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
838,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
838,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
839,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
839,1,0.05376552417874336,0.7680294513702393,0.17820505797863007
839,2,0.046962328255176544,0.8106991648674011,0.14233848452568054
840,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
840,1,0.053764961659908295,0.7680317163467407,0.17820343375205994
840,2,0.04228922724723816,0.8228521347045898,0.1348586082458496
841,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
841,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
841,2,0.04254276677966118,0.8166349530220032,0.14082230627536774
842,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
842,1,0.05376520752906799,0.7680306434631348,0.17820417881011963
842,2,0.04228934645652771,0.8228516578674316,0.13485902547836304
843,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
843,1,0.053765881806612015,0.7680280208587646,0.17820613086223602
843,2,0.042289700359106064,0.8228502869606018,0.1348600536584854
844,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
844,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
844,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
845,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
845,1,0.053765278309583664,0.7680303454399109,0.17820435762405396
845,2,0.04228939488530159,0.8228514790534973,0.1348591297864914
846,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
846,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
846,2,0.055958665907382965,0.7710345387458801,0.17300686240196228
847,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
847,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
847,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
848,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
848,1,0.08781547099351883,0.6576185822486877,0.2545658349990845
848,2,0.052746277302503586,0.7823785543441772,0.1648751199245453
849,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
849,1,0.05376552417874336,0.7680294513702393,0.17820505797863007
849,2,0.046962328255176544,0.8106991648674011,0.14233848452568054
850,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
850,1,0.053764961659908295,0.7680317163467407,0.17820343375205994
850,2,0.04228922724723816,0.8228521347045898,0.1348586082458496
851,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
851,1,0.12237480282783508,0.5716990828514099,0.3059261441230774
851,2,0.04254276677966118,0.8166349530220032,0.14082230627536774
852,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
852,1,0.05376520752906799,0.7680306434631348,0.17820417881011963
852,2,0.04228934645652771,0.8228516578674316,0.13485902547836304
853,0,0.2659408450126648,0.31369802355766296,0.42036113142967224
853,1,0.0496600978076458,0.7318260073661804,0.21851401031017303
853,2,0.03655640780925751,0.8166196942329407,0.1468239277601242
854,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
854,1,0.13701438903808594,0.440973162651062,0.42201241850852966
854,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
855,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
855,1,0.05006793141365051,0.7282496690750122,0.22168241441249847
855,2,0.03659754991531372,0.8158214092254639,0.14758101105690002
856,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
856,1,0.13701438903808594,0.440973162651062,0.42201241850852966
856,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
857,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
857,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
857,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
858,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
858,1,0.050067540258169174,0.7282516360282898,0.22168081998825073
858,2,0.03659738227725029,0.8158223628997803,0.14758020639419556
859,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
859,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
859,2,0.0415564589202404,0.8001071214675903,0.15833637118339539
860,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
860,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
860,2,0.03659718111157417,0.815823495388031,0.14757931232452393
861,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
861,1,0.13701438903808594,0.440973162651062,0.42201241850852966
861,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
862,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
862,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
862,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
863,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
863,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
863,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
864,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
864,1,0.13701438903808594,0.440973162651062,0.42201241850852966
864,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
865,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
865,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
865,2,0.03659750893712044,0.815821647644043,0.1475808024406433
866,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
866,1,0.13701438903808594,0.440973162651062,0.42201241850852966
866,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
867,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
867,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
867,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
868,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
868,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
868,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
869,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
869,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
869,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
870,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
870,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
870,2,0.03659718111157417,0.815823495388031,0.14757931232452393
871,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
871,1,0.13701438903808594,0.440973162651062,0.42201241850852966
871,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
872,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
872,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
872,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
873,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
873,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
873,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
874,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
874,1,0.13701438903808594,0.440973162651062,0.42201241850852966
874,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
875,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
875,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
875,2,0.03659750893712044,0.815821647644043,0.1475808024406433
876,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
876,1,0.13701438903808594,0.440973162651062,0.42201241850852966
876,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
877,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
877,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
877,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
878,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
878,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
878,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
879,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
879,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
879,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
880,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
880,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
880,2,0.03659718111157417,0.815823495388031,0.14757931232452393
881,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
881,1,0.13701438903808594,0.440973162651062,0.42201241850852966
881,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
882,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
882,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
882,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
883,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
883,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
883,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
884,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
884,1,0.13701438903808594,0.440973162651062,0.42201241850852966
884,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
885,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
885,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
885,2,0.03659750893712044,0.815821647644043,0.1475808024406433
886,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
886,1,0.13701438903808594,0.440973162651062,0.42201241850852966
886,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
887,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
887,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
887,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
888,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
888,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
888,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
889,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
889,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
889,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
890,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
890,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
890,2,0.03659718111157417,0.815823495388031,0.14757931232452393
891,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
891,1,0.13701438903808594,0.440973162651062,0.42201241850852966
891,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
892,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
892,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
892,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
893,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
893,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
893,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
894,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
894,1,0.13701438903808594,0.440973162651062,0.42201241850852966
894,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
895,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
895,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
895,2,0.03659750893712044,0.815821647644043,0.1475808024406433
896,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
896,1,0.13701438903808594,0.440973162651062,0.42201241850852966
896,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
897,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
897,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
897,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
898,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
898,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
898,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
899,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
899,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
899,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
900,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
900,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
900,2,0.03659718111157417,0.815823495388031,0.14757931232452393
901,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
901,1,0.13701438903808594,0.440973162651062,0.42201241850852966
901,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
902,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
902,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
902,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
903,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
903,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
903,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
904,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
904,1,0.13701438903808594,0.440973162651062,0.42201241850852966
904,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
905,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
905,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
905,2,0.03659750893712044,0.815821647644043,0.1475808024406433
906,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
906,1,0.13701438903808594,0.440973162651062,0.42201241850852966
906,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
907,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
907,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
907,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
908,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
908,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
908,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
909,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
909,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
909,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
910,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
910,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
910,2,0.03659718111157417,0.815823495388031,0.14757931232452393
911,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
911,1,0.13701438903808594,0.440973162651062,0.42201241850852966
911,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
912,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
912,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
912,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
913,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
913,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
913,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
914,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
914,1,0.13701438903808594,0.440973162651062,0.42201241850852966
914,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
915,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
915,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
915,2,0.03659750893712044,0.815821647644043,0.1475808024406433
916,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
916,1,0.13701438903808594,0.440973162651062,0.42201241850852966
916,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
917,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
917,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
917,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
918,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
918,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
918,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
919,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
919,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
919,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
920,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
920,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
920,2,0.03659718111157417,0.815823495388031,0.14757931232452393
921,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
921,1,0.13701438903808594,0.440973162651062,0.42201241850852966
921,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
922,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
922,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
922,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
923,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
923,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
923,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
924,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
924,1,0.13701438903808594,0.440973162651062,0.42201241850852966
924,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
925,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
925,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
925,2,0.03659750893712044,0.815821647644043,0.1475808024406433
926,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
926,1,0.13701438903808594,0.440973162651062,0.42201241850852966
926,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
927,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
927,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
927,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
928,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
928,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
928,2,0.036597367376089096,0.8158225417137146,0.14758014678955078
929,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
929,1,0.050068143755197525,0.7282485961914062,0.2216832935810089
929,2,0.04155693203210831,0.8001049160957336,0.15833814442157745
930,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
930,1,0.05006710812449455,0.7282539010047913,0.22167903184890747
930,2,0.03659718111157417,0.815823495388031,0.14757931232452393
931,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
931,1,0.13701438903808594,0.440973162651062,0.42201241850852966
931,2,0.0372750349342823,0.8024792075157166,0.16024570167064667
932,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
932,1,0.05006793886423111,0.7282494902610779,0.22168254852294922
932,2,0.036597564816474915,0.8158213496208191,0.1475810706615448
933,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
933,1,0.050067875534296036,0.7282499074935913,0.22168222069740295
933,2,0.03659752756357193,0.8158215284347534,0.14758090674877167
934,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
934,1,0.13701438903808594,0.440973162651062,0.42201241850852966
934,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
935,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
935,1,0.05006781592965126,0.7282501459121704,0.22168202698230743
935,2,0.03659750893712044,0.815821647644043,0.1475808024406433
936,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
936,1,0.13701438903808594,0.440973162651062,0.42201241850852966
936,2,0.05362839996814728,0.7301527857780457,0.21621879935264587
937,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
937,1,0.09349866956472397,0.5560706853866577,0.3504306674003601
937,2,0.04928009212017059,0.7505732774734497,0.2001466453075409
938,0,0.2727777659893036,0.23995959758758545,0.4872626066207886
938,1,0.0500674843788147,0.7282518744468689,0.2216806262731552
938,2,0.03222832828760147,0.8673897981643677,0.10038189589977264
939,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
939,1,0.03822208568453789,0.7993864417076111,0.16239149868488312
939,2,0.035460811108350754,0.858030378818512,0.10650879889726639
940,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
940,1,0.03822178393602371,0.799388587474823,0.1623896360397339
940,2,0.031990084797143936,0.8693360686302185,0.09867392480373383
941,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
941,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
941,2,0.03152160346508026,0.8582894802093506,0.11018889397382736
942,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
942,1,0.03822198137640953,0.7993871569633484,0.1623908281326294
942,2,0.03199015557765961,0.8693355321884155,0.09867437928915024
943,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
943,1,0.03822370618581772,0.7993745803833008,0.16240178048610687
943,2,0.03199079632759094,0.8693307638168335,0.09867849946022034
944,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
944,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
944,2,0.041934024542570114,0.8008652925491333,0.15720073878765106
945,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
945,1,0.03822227194905281,0.7993850111961365,0.16239269077777863
945,2,0.03199026361107826,0.8693346381187439,0.09867507964372635
946,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
946,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
946,2,0.041934024542570114,0.8008652925491333,0.15720073878765106
947,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
947,1,0.06810376793146133,0.6239506602287292,0.3079455494880676
947,2,0.039097681641578674,0.8203650116920471,0.14053727686405182
948,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
948,1,0.03822198510169983,0.7993870377540588,0.16239093244075775
948,2,0.03199015185236931,0.869335412979126,0.09867441654205322
949,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
949,1,0.03822178393602371,0.799388587474823,0.1623896360397339
949,2,0.03546060994267464,0.8580316305160522,0.1065077856183052
950,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
950,1,0.03822178393602371,0.799388587474823,0.1623896360397339
950,2,0.031990084797143936,0.8693360686302185,0.09867392480373383
951,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
951,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
951,2,0.03152160346508026,0.8582894802093506,0.11018889397382736
952,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
952,1,0.03822200000286102,0.7993869781494141,0.16239099204540253
952,2,0.0319901667535305,0.8693353533744812,0.09867443144321442
953,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
953,1,0.0382244847714901,0.7993687987327576,0.16240675747394562
953,2,0.03199108690023422,0.869328498840332,0.09868035465478897
954,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
954,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
954,2,0.041934024542570114,0.8008652925491333,0.15720073878765106
955,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
955,1,0.038222748786211014,0.79938143491745,0.16239574551582336
955,2,0.03199044615030289,0.8693332672119141,0.09867624193429947
956,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
956,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
956,2,0.041934024542570114,0.8008652925491333,0.15720073878765106
957,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
957,1,0.06810376793146133,0.6239506602287292,0.3079455494880676
957,2,0.039097681641578674,0.8203650116920471,0.14053727686405182
958,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
958,1,0.03822196647524834,0.7993872165679932,0.16239076852798462
958,2,0.03199015557765961,0.8693355321884155,0.09867436438798904
959,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
959,1,0.03822178393602371,0.799388587474823,0.1623896360397339
959,2,0.03546060994267464,0.8580316305160522,0.1065077856183052
960,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
960,1,0.03822178393602371,0.799388587474823,0.1623896360397339
960,2,0.031990084797143936,0.8693360686302185,0.09867392480373383
961,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
961,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
961,2,0.03152160346508026,0.8582894802093506,0.11018889397382736
962,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
962,1,0.03822198137640953,0.7993871569633484,0.1623908281326294
962,2,0.03199015557765961,0.8693355321884155,0.09867437928915024
963,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
963,1,0.03822370618581772,0.7993745803833008,0.16240178048610687
963,2,0.03199079632759094,0.8693307638168335,0.09867849946022034
964,0,0.21463952958583832,0.2294570952653885,0.5559033751487732
964,1,0.10255752503871918,0.4770573079586029,0.4203851819038391
964,2,0.041934024542570114,0.8008652925491333,0.15720073878765106
